Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Fix versions,Due date,Votes,Description,Environment,Watchers,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Custom field (Actual end),Custom field (Actual start),Custom field (Approvals),Custom field (Change reason),Custom field (Change risk),Custom field (Change type),Custom field (Development),Custom field (Epic Color),Custom field (Epic Name),Custom field (Epic Status),Custom field (Focus Areas),Custom field (Goals),Custom field (Impact),Custom field (Issue color),Custom field (Locked forms),Custom field (Open forms),Custom field (Project overview key),Custom field (Project overview status),Custom field (Rank),Custom field (Request Type),Custom field (Sentiment),Sprint,Custom field (Start date),Custom field (Story Points),Custom field (Story point estimate),Custom field (Submitted forms),Custom field (Target end),Custom field (Target start),Custom field (Team),Custom field (Total forms),Custom field (Vulnerability),Custom field (Vulnerability),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Parent,Parent key,Parent summary,Status Category,Status Category Changed
On valid submission: account created and User ID generated,JUM-104,10577,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@571cdb5b,,,,,,,,,,,,,,,,0|i001rr:,,,JUM Sprint 1,,,,,,,,,,,,,10573,JUM-102,Sign Up Button Behaviour,To Do,02/Apr/26 1:38 PM
On invalid submission: inline errors displayed,JUM-105,10579,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@156d0daf,,,,,,,,,,,,,,,,0|i001rz:,,,JUM Sprint 1,,,,,,,,,,,,,10573,JUM-102,Sign Up Button Behaviour,To Do,02/Apr/26 1:38 PM
Social Login Integration,JUM-106,10581,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@37afbcc2,,,,,,,,,,,,,,,,0|i001s7:,,,JUM Sprint 1,,,,,,,,,,,,,10497,JUM-64,User Registration,To Do,02/Apr/26 1:38 PM
Support Google and Facebook login options,JUM-107,10583,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6864a6cd,,,,,,,,,,,,,,,,0|i001sf:,,,JUM Sprint 1,,,,,,,,,,,,,10581,JUM-106,Social Login Integration,To Do,02/Apr/26 1:38 PM
Only authenticated login is allowed,JUM-108,10585,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@77863c2d,,,,,,,,,,,,,,,,0|i001sn:,,,JUM Sprint 1,,,,,,,,,,,,,10581,JUM-106,Social Login Integration,To Do,02/Apr/26 1:38 PM
First login triggers automatic profile creation,JUM-109,10587,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4671f1bb,,,,,,,,,,,,,,,,0|i001sv:,,,JUM Sprint 1,,,,,,,,,,,,,10581,JUM-106,Social Login Integration,To Do,02/Apr/26 1:38 PM
Duplicate account shows: Account already exists,JUM-110,10589,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5d4d00df,,,,,,,,,,,,,,,,0|i001t3:,,,JUM Sprint 1,,,,,,,,,,,,,10581,JUM-106,Social Login Integration,To Do,02/Apr/26 1:38 PM
User Login,JUM-111,10590,Epic,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@268fe716,,,,,ghx-label-4,,To Do,,,,dark_blue,,,,,0|i001tb:,,,,,,,,,,,,,,,,,,,To Do,02/Apr/26 1:38 PM
Email and Mobile Login,JUM-112,10592,Story,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@360e87ae,,,,,,,,,,,,,,,,0|i001tj:,,,JUM Sprint 1,,,,,,,,,,,,,10590,JUM-111,User Login,To Do,02/Apr/26 1:38 PM
Login Email Field Validation,JUM-113,10594,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@38559250,,,,,,,,,,,,,,,,0|i001tr:,,,JUM Sprint 1,,,,,,,,,,,,,10590,JUM-111,User Login,To Do,02/Apr/26 1:38 PM
Same validation rules as registration email field,JUM-114,10596,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@52baa171,,,,,,,,,,,,,,,,0|i001tz:,,,JUM Sprint 1,,,,,,,,,,,,,10594,JUM-113,Login Email Field Validation,To Do,02/Apr/26 1:38 PM
Unregistered email shows: Email not found,JUM-115,10598,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4e767920,,,,,,,,,,,,,,,,0|i001u7:,,,JUM Sprint 1,,,,,,,,,,,,,10594,JUM-113,Login Email Field Validation,To Do,02/Apr/26 1:38 PM
Login Mobile Number Field,JUM-116,10600,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@166ede5a,,,,,,,,,,,,,,,,0|i001uf:,,,JUM Sprint 1,,,,,,,,,,,,,10590,JUM-111,User Login,To Do,02/Apr/26 1:38 PM
10-digit numeric only,JUM-117,10602,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@225d46a7,,,,,,,,,,,,,,,,0|i001un:,,,JUM Sprint 1,,,,,,,,,,,,,10600,JUM-116,Login Mobile Number Field,To Do,02/Apr/26 1:38 PM
Cannot be blank,JUM-118,10604,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@256bda52,,,,,,,,,,,,,,,,0|i001uv:,,,JUM Sprint 1,,,,,,,,,,,,,10600,JUM-116,Login Mobile Number Field,To Do,02/Apr/26 1:38 PM
Unregistered number shows: Number not found,JUM-119,10606,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5829070e,,,,,,,,,,,,,,,,0|i001v3:,,,JUM Sprint 1,,,,,,,,,,,,,10600,JUM-116,Login Mobile Number Field,To Do,02/Apr/26 1:38 PM
Login Password Field,JUM-120,10608,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@565efeb9,,,,,,,,,,,,,,,,0|i001vb:,,,JUM Sprint 1,,,,,,,,,,,,,10590,JUM-111,User Login,To Do,02/Apr/26 1:38 PM
Cannot be blank,JUM-121,10610,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@79e65f38,,,,,,,,,,,,,,,,0|i001vj:,,,JUM Sprint 1,,,,,,,,,,,,,10608,JUM-120,Login Password Field,To Do,02/Apr/26 1:38 PM
Incorrect password shows: Incorrect password,JUM-122,10612,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@32b19970,,,,,,,,,,,,,,,,0|i001vr:,,,JUM Sprint 1,,,,,,,,,,,,,10608,JUM-120,Login Password Field,To Do,02/Apr/26 1:38 PM
Login Button Behaviour,JUM-123,10614,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@3784d522,,,,,,,,,,,,,,,,0|i001vz:,,,JUM Sprint 1,,,,,,,,,,,,,10590,JUM-111,User Login,To Do,02/Apr/26 1:38 PM
Enabled only when valid inputs are provided,JUM-124,10616,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@30e6bad8,,,,,,,,,,,,,,,,0|i001w7:,,,JUM Sprint 1,,,,,,,,,,,,,10614,JUM-123,Login Button Behaviour,To Do,02/Apr/26 1:38 PM
On click: logs in the user,JUM-125,10618,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@57d6edb0,,,,,,,,,,,,,,,,0|i001wf:,,,JUM Sprint 1,,,,,,,,,,,,,10614,JUM-123,Login Button Behaviour,To Do,02/Apr/26 1:38 PM
Invalid inputs show inline errors,JUM-126,10620,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6ba0ade4,,,,,,,,,,,,,,,,0|i001wn:,,,JUM Sprint 1,,,,,,,,,,,,,10614,JUM-123,Login Button Behaviour,To Do,02/Apr/26 1:38 PM
Forgot Password,JUM-127,10622,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5fdad967,,,,,,,,,,,,,,,,0|i001wv:,,,JUM Sprint 1,,,,,,,,,,,,,10590,JUM-111,User Login,To Do,02/Apr/26 1:38 PM
Sends a reset link or OTP to the user,JUM-128,10624,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@575f0914,,,,,,,,,,,,,,,,0|i001x3:,,,JUM Sprint 1,,,,,,,,,,,,,10622,JUM-127,Forgot Password,To Do,02/Apr/26 1:38 PM
Requires a registered email or mobile number,JUM-129,10626,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@39fe4c42,,,,,,,,,,,,,,,,0|i001xb:,,,JUM Sprint 1,,,,,,,,,,,,,10622,JUM-127,Forgot Password,To Do,02/Apr/26 1:38 PM
Dashboard and Home Page,JUM-130,10627,Epic,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:38 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5d80ad04,,,,,ghx-label-10,,To Do,,,,blue,,,,,0|i001xj:,,,,,,,,,,,,,,,,,,,To Do,02/Apr/26 1:38 PM
Navigation,JUM-131,10629,Story,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5907da08,,,,,,,,,,,,,,,,0|i001xr:,,,JUM Sprint 1,,,,,,,,,,,,,10627,JUM-130,Dashboard and Home Page,To Do,02/Apr/26 1:38 PM
Header Section,JUM-132,10631,Story,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@137bfa7,,,,,,,,,,,,,,,,0|i001xz:,,,JUM Sprint 1,,,,,,,,,,,,,10627,JUM-130,Dashboard and Home Page,To Do,02/Apr/26 1:38 PM
Profile Management,JUM-133,10633,Story,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@378069d9,,,,,,,,,,,,,,,,0|i001y7:,,,JUM Sprint 1,,,,,,,,,,,,,10627,JUM-130,Dashboard and Home Page,To Do,02/Apr/26 1:38 PM
Dashboard Navigation and Session Management,JUM-134,10635,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:38 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@3bc7a38c,,,,,,,,,,,,,,,,0|i001yf:,,,JUM Sprint 1,,,,,,,,,,,,,10627,JUM-130,Dashboard and Home Page,To Do,02/Apr/26 1:38 PM
"After login, redirect user to dashboard",JUM-135,10637,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5e3a5e2b,,,,,,,,,,,,,,,,0|i001yn:,,,JUM Sprint 1,,,,,,,,,,,,,10635,JUM-134,Dashboard Navigation and Session Management,To Do,02/Apr/26 1:39 PM
Session maintained until user logs out,JUM-136,10639,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4805d48c,,,,,,,,,,,,,,,,0|i001yv:,,,JUM Sprint 1,,,,,,,,,,,,,10635,JUM-134,Dashboard Navigation and Session Management,To Do,02/Apr/26 1:39 PM
"On session expiry, redirect to login page",JUM-137,10641,Sub-task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:39 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4c5f4446,,,,,,,,,,,,,,,,0|i001z3:,,,JUM Sprint 1,,,,,,,,,,,,,10635,JUM-134,Dashboard Navigation and Session Management,To Do,02/Apr/26 1:39 PM
Search Bar,JUM-138,10643,Task,To Do,JUM,JASSI USER MANAGEMENT,software,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,Medium,,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,02/Apr/26 1:39 PM,02/Apr/26 1:43 PM,,,222,,0,,,Justina J,712020:e065d815-2064-4acc-b8d1-1cb41cc190b2,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@12c4f00b,,,,,,,,,,,,,,,,0|i001zb:,,,JUM Sprint 1,,,,,,,,,,,,,10627,JUM-130,Dashboard and Home Page,To Do,02/Apr/26 1:39 PM
